what,kind,bundleId,bundleVersion,description,time
started,bundle,org.tigris.subversion.subclipse.tools.usage,1.1.0,"org.tigris.subversion.subclipse.tools.usage",1474281776502
deactivated,workbench,org.eclipse.ui.workbench,3.108.0.v20160602-1232,"",1474281778671
started,bundle,org.eclipse.pde.api.tools,1.1.0.v20160508-0834,"org.eclipse.pde.api.tools",1474281778721
opened,view,org.eclipse.wst.server.ui,1.5.304.v201605121430,"org.eclipse.wst.server.ui.ServersView",1474281779287
activated,workbench,org.eclipse.ui.workbench,3.108.0.v20160602-1232,"",1474281781720
deactivated,workbench,org.eclipse.ui.workbench,3.108.0.v20160602-1232,"",1474281786173
activated,workbench,org.eclipse.ui.workbench,3.108.0.v20160602-1232,"",1474281811022
executed,command,org.eclipse.ui,3.108.0.v20160518-1929,"org.eclipse.ui.file.import",1474281811040
executed,command,org.eclipse.ui,3.108.0.v20160518-1929,"org.eclipse.ui.file.import",1474281811040
deactivated,workbench,org.eclipse.ui.workbench,3.108.0.v20160602-1232,"",1474281811901
activated,workbench,org.eclipse.ui.workbench,3.108.0.v20160602-1232,"",1474281863379
deactivated,workbench,org.eclipse.ui.workbench,3.108.0.v20160602-1232,"",1474281864849
activated,workbench,org.eclipse.ui.workbench,3.108.0.v20160602-1232,"",1474281865954
closed,view,org.eclipse.ui.views,,"org.eclipse.ui.views.ContentOutline",1474281866225
closed,view,org.eclipse.wst.server.ui,1.5.304.v201605121430,"org.eclipse.wst.server.ui.ServersView",1474281866258
closed,view,org.eclipse.ui.ide,3.12.0.v20160601-1609,"org.eclipse.ui.views.AllMarkersView",1474281866321
closed,view,org.eclipse.ui.navigator.resources,3.5.100.v20160518-1929,"org.eclipse.ui.navigator.ProjectExplorer",1474281866407
closed,workbench,org.eclipse.ui.workbench,3.108.0.v20160602-1232,"",1474281866829
started,bundle,org.eclipse.equinox.p2.garbagecollector,1.0.300.v20160504-1450,"org.eclipse.equinox.p2.garbagecollector",1474281867300
stopped,bundle,org.eclipse.m2e.logback.configuration,1.7.0.20160603-1933,"org.eclipse.m2e.logback.configuration",1474281868593
stopped,bundle,org.eclipse.recommenders.apidocs.rcp,2.4.0.v20160607-1609,"org.eclipse.recommenders.apidocs.rcp",1474281868593
stopped,bundle,org.eclipse.recommenders.coordinates.rcp,2.4.0.v20160607-1609,"org.eclipse.recommenders.coordinates.rcp",1474281868595
stopped,bundle,org.eclipse.recommenders.models,2.4.0.v20160607-1609,"org.eclipse.recommenders.models",1474281868598
stopped,bundle,org.eclipse.recommenders.coordinates,2.4.0.v20160607-1609,"org.eclipse.recommenders.coordinates",1474281868610
stopped,bundle,org.eclipse.egit.mylyn.ui,4.4.0.201606070830-r,"org.eclipse.egit.mylyn.ui",1474281868611
stopped,bundle,org.eclipse.tm.terminal.connector.local,4.1.0.201606052343,"org.eclipse.tm.terminal.connector.local",1474281868614
stopped,bundle,org.eclipse.tm.terminal.connector.process,4.1.0.201601121702,"org.eclipse.tm.terminal.connector.process",1474281868616
stopped,bundle,org.eclipse.tm.terminal.connector.serial,4.1.0.201509041418,"org.eclipse.tm.terminal.connector.serial",1474281868616
stopped,bundle,org.eclipse.tm.terminal.connector.ssh,4.1.0.201509041418,"org.eclipse.tm.terminal.connector.ssh",1474281868642
stopped,bundle,org.eclipse.tm.terminal.connector.telnet,4.1.0.201510011035,"org.eclipse.tm.terminal.connector.telnet",1474281868642
stopped,bundle,org.eclipse.tm.terminal.view.ui.rse,4.1.0.201509041418,"org.eclipse.tm.terminal.view.ui.rse",1474281868642
stopped,bundle,org.eclipse.tm.terminal.view.ui,4.1.0.201606052343,"org.eclipse.tm.terminal.view.ui",1474281868643
stopped,bundle,org.eclipse.egit.ui,4.4.0.201606070830-r,"org.eclipse.egit.ui",1474281868659
stopped,bundle,org.eclipse.oomph.setup.editor,1.4.0.v20160505-0456,"org.eclipse.oomph.setup.editor",1474281868660
stopped,bundle,org.eclipse.oomph.resources.edit,1.4.0.v20160426-0423,"org.eclipse.oomph.resources.edit",1474281868661
stopped,bundle,org.eclipse.oomph.workingsets.editor,1.4.0.v20160426-0423,"org.eclipse.oomph.workingsets.editor",1474281868662
stopped,bundle,org.eclipse.oomph.workingsets.edit,1.4.0.v20160426-0423,"org.eclipse.oomph.workingsets.edit",1474281868662
stopped,bundle,org.eclipse.oomph.predicates.edit,1.4.0.v20160426-0423,"org.eclipse.oomph.predicates.edit",1474281868664
stopped,bundle,org.eclipse.oomph.resources,1.4.0.v20160428-1144,"org.eclipse.oomph.resources",1474281868666
stopped,bundle,org.eclipse.oomph.workingsets,1.4.0.v20160426-0423,"org.eclipse.oomph.workingsets",1474281868666
stopped,bundle,org.eclipse.oomph.predicates,1.4.0.v20160426-0423,"org.eclipse.oomph.predicates",1474281868667
stopped,bundle,org.eclipse.egit.core,4.4.0.201606070830-r,"org.eclipse.egit.core",1474281868672
stopped,bundle,org.eclipse.datatools.enablement.hsqldb.ui,1.1.0.201603142002,"org.eclipse.datatools.enablement.hsqldb.ui",1474281868673
stopped,bundle,org.eclipse.datatools.enablement.ingres.ui,1.1.0.201603142002,"org.eclipse.datatools.enablement.ingres.ui",1474281868673
stopped,bundle,org.eclipse.datatools.enablement.postgresql.ui,1.1.0.201603142002,"org.eclipse.datatools.enablement.postgresql.ui",1474281868673
stopped,bundle,org.eclipse.datatools.enablement.sqlite.ui,1.1.0.201603142002,"org.eclipse.datatools.enablement.sqlite.ui",1474281868687
stopped,bundle,org.eclipse.jpt.jpa.eclipselink.ui,2.4.100.v201603180253,"org.eclipse.jpt.jpa.eclipselink.ui",1474281868688
stopped,bundle,org.eclipse.jpt.jpa.ui,3.4.100.v201603180253,"org.eclipse.jpt.jpa.ui",1474281868690
stopped,bundle,org.eclipse.jpt.jpa.db.ui,2.1.200.v201603180253,"org.eclipse.jpt.jpa.db.ui",1474281868691
stopped,bundle,org.eclipse.datatools.connectivity.db.generic.ui,1.1.0.201603142002,"org.eclipse.datatools.connectivity.db.generic.ui",1474281868691
stopped,bundle,org.eclipse.datatools.connectivity.apache.derby.ui,1.1.0.201603142002,"org.eclipse.datatools.connectivity.apache.derby.ui",1474281868691
stopped,bundle,org.eclipse.datatools.enablement.sybase.asa.schemaobjecteditor.examples,2.6.0.200810071,"org.eclipse.datatools.enablement.sybase.asa.schemaobjecteditor.examples",1474281868692
stopped,bundle,org.eclipse.datatools.enablement.sybase.asa.ui,1.1.0.201603142002,"org.eclipse.datatools.enablement.sybase.asa.ui",1474281868696
stopped,bundle,org.eclipse.datatools.enablement.sybase.ase.ui,1.1.0.201603142002,"org.eclipse.datatools.enablement.sybase.ase.ui",1474281868703
stopped,bundle,org.eclipse.datatools.enablement.sybase.ui,1.1.0.201603142002,"org.eclipse.datatools.enablement.sybase.ui",1474281868703
stopped,bundle,org.eclipse.datatools.sqltools.data.ui,1.3.0.201603142002,"org.eclipse.datatools.sqltools.data.ui",1474281868707
stopped,bundle,org.eclipse.datatools.connectivity.sqm.server.ui,1.2.0.201603142002,"org.eclipse.datatools.connectivity.sqm.server.ui",1474281868707
stopped,bundle,org.eclipse.datatools.sqltools.ddlgen.ui,1.1.0.201603142002,"org.eclipse.datatools.sqltools.ddlgen.ui",1474281868709
stopped,bundle,org.eclipse.datatools.sqltools.db.derby.ui,1.1.0.201603142002,"org.eclipse.datatools.sqltools.db.derby.ui",1474281868711
stopped,bundle,org.eclipse.datatools.sqltools.db.generic.ui,1.1.0.201603142002,"org.eclipse.datatools.sqltools.db.generic.ui",1474281868711
stopped,bundle,org.eclipse.datatools.sqltools.debugger.core.ui,1.1.0.201603142002,"org.eclipse.datatools.sqltools.debugger.core.ui",1474281868713
stopped,bundle,org.eclipse.datatools.sqltools.routineeditor.ui,1.1.0.201603142002,"org.eclipse.datatools.sqltools.routineeditor.ui",1474281868714
stopped,bundle,org.eclipse.datatools.sqltools.sqlbuilder,1.1.0.201603142002,"org.eclipse.datatools.sqltools.sqlbuilder",1474281868714
stopped,bundle,org.eclipse.datatools.sqltools.debugger.core,1.1.0.201603142002,"org.eclipse.datatools.sqltools.debugger.core",1474281868714
stopped,bundle,org.eclipse.datatools.sqltools.schemaobjecteditor.ui.pages,1.2.0.200810071,"org.eclipse.datatools.sqltools.schemaobjecteditor.ui.pages",1474281868714
stopped,bundle,org.eclipse.datatools.sqltools.schemaobjecteditor.ui,1.2.0.200810071,"org.eclipse.datatools.sqltools.schemaobjecteditor.ui",1474281868714
stopped,bundle,org.eclipse.datatools.sqltools.sqlscrapbook,1.1.0.201603142002,"org.eclipse.datatools.sqltools.sqlscrapbook",1474281868714
stopped,bundle,org.eclipse.datatools.sqltools.sqleditor,1.1.0.201603142002,"org.eclipse.datatools.sqltools.sqleditor",1474281868714
stopped,bundle,org.eclipse.datatools.sqltools.editor.core.ui,1.1.0.201603142002,"org.eclipse.datatools.sqltools.editor.core.ui",1474281868714
stopped,bundle,org.eclipse.datatools.sqltools.tabledataeditor,1.1.0.201603142002,"org.eclipse.datatools.sqltools.tabledataeditor",1474281868714
stopped,bundle,org.eclipse.datatools.connectivity.sqm.core.ui,1.3.0.201603142002,"org.eclipse.datatools.connectivity.sqm.core.ui",1474281868714
stopped,bundle,org.eclipse.jst.j2ee.ejb.annotations.ui,1.1.200.v201004261420,"org.eclipse.jst.j2ee.ejb.annotations.ui",1474281868714
stopped,bundle,org.eclipse.datatools.connectivity.ui.dse,1.2.0.201603142002,"org.eclipse.datatools.connectivity.ui.dse",1474281868715
stopped,bundle,org.eclipse.egit.doc,4.4.0.201606070830-r,"org.eclipse.egit.doc",1474281868716
stopped,bundle,org.eclipse.jst.j2ee.xdoclet.runtime,1.1.300.v201004280609,"org.eclipse.jst.j2ee.xdoclet.runtime",1474281868716
stopped,bundle,org.eclipse.jst.j2ee.ejb.annotations.xdoclet,1.2.200.v201103302126,"org.eclipse.jst.j2ee.ejb.annotations.xdoclet",1474281868716
stopped,bundle,org.jboss.ide.eclipse.as.ui.mbeans,3.2.1.v20160607-2122,"org.jboss.ide.eclipse.as.ui.mbeans",1474281868716
stopped,bundle,org.jboss.ide.eclipse.as.jmx.integration,3.2.1.v20160815-1958,"org.jboss.ide.eclipse.as.jmx.integration",1474281868717
stopped,bundle,org.jboss.ide.eclipse.as.rse.ui,3.2.1.v20160607-2122,"org.jboss.ide.eclipse.as.rse.ui",1474281868718
stopped,bundle,org.jboss.ide.eclipse.as.classpath.ui,3.2.1.v20160607-2122,"org.jboss.ide.eclipse.as.classpath.ui",1474281868719
stopped,bundle,org.jboss.ide.eclipse.as.classpath.core,3.2.1.v20160628-1916,"org.jboss.ide.eclipse.as.classpath.core",1474281868719
stopped,bundle,org.jboss.ide.eclipse.as.rse.core,3.2.1.v20160624-1543,"org.jboss.ide.eclipse.as.rse.core",1474281868719
stopped,bundle,org.jboss.ide.eclipse.archives.webtools,3.2.1.v20160809-1927,"org.jboss.ide.eclipse.archives.webtools",1474281868721
stopped,bundle,org.jboss.ide.eclipse.as.ui,3.2.1.v20160901-2242,"org.jboss.ide.eclipse.as.ui",1474281868722
stopped,bundle,org.jboss.tools.as.runtimes.integration,3.2.1.v20160901-2242,"org.jboss.tools.as.runtimes.integration",1474281868722
stopped,bundle,org.jboss.ide.eclipse.as.wtp.ui,3.2.1.v20160607-2122,"org.jboss.ide.eclipse.as.wtp.ui",1474281868722
stopped,bundle,org.eclipse.jst.jsf.apache.trinidad.tagsupport,1.4.0.v201309172102,"org.eclipse.jst.jsf.apache.trinidad.tagsupport",1474281868723
stopped,bundle,org.eclipse.jst.jsf.facesconfig.ui,1.5.0.v201309172102,"org.eclipse.jst.jsf.facesconfig.ui",1474281868723
stopped,bundle,org.eclipse.jst.jsf.facelet.ui,1.3.110.v201603071844,"org.eclipse.jst.jsf.facelet.ui",1474281868723
stopped,bundle,org.eclipse.jst.jsf.ui,1.6.0.v201309172102,"org.eclipse.jst.jsf.ui",1474281868723
stopped,bundle,org.eclipse.jst.pagedesigner.jsf.ui,1.5.0.v201309172102,"org.eclipse.jst.pagedesigner.jsf.ui",1474281868723
stopped,bundle,org.eclipse.jst.pagedesigner,1.7.110.v201603071844,"org.eclipse.jst.pagedesigner",1474281868723
stopped,bundle,org.eclipse.jst.jsf.common.ui,1.5.0.v201309172102,"org.eclipse.jst.jsf.common.ui",1474281868723
stopped,bundle,org.eclipse.pde.ua.ui,1.1.0.v20160518-1843,"org.eclipse.pde.ua.ui",1474281868723
stopped,bundle,org.eclipse.datatools.connectivity.oda.template.ui,3.3.0.201603142002,"org.eclipse.datatools.connectivity.oda.template.ui",1474281868723
stopped,bundle,org.eclipse.pde.api.tools.ui,1.1.0.v20160519-0701,"org.eclipse.pde.api.tools.ui",1474281868723
stopped,bundle,org.eclipse.pde.ds.annotations,1.0.0.v20160525-1437,"org.eclipse.pde.ds.annotations",1474281868723
stopped,bundle,org.eclipse.pde.ds.ui,1.1.0.v20160518-1843,"org.eclipse.pde.ds.ui",1474281868723
stopped,bundle,org.eclipse.pde.runtime,3.5.0.v20160418-1724,"org.eclipse.pde.runtime",1474281868723
stopped,bundle,org.eclipse.pde.ui.templates,3.6.0.v20160424-1948,"org.eclipse.pde.ui.templates",1474281868723
stopped,bundle,org.eclipse.pde.ui,3.9.0.v20160525-1830,"org.eclipse.pde.ui",1474281868726
stopped,bundle,org.eclipse.ui.cheatsheets,3.5.0.v20160504-0839,"org.eclipse.ui.cheatsheets",1474281868726
stopped,bundle,com.adobe.flexbuilder.standalone,4.7.0.349722,"com.adobe.flexbuilder.standalone",1474281868727
stopped,bundle,com.adobe.flexbuilder.debug.ui,4.7.0.349722,"com.adobe.flexbuilder.debug.ui",1474281868728
stopped,bundle,com.adobe.flashbuilder.multiplatform.android.ui,4.7.0.349722,"com.adobe.flashbuilder.multiplatform.android.ui",1474281868729
stopped,bundle,com.adobe.flashbuilder.multiplatform.ios.ui,4.7.0.349722,"com.adobe.flashbuilder.multiplatform.ios.ui",1474281868729
stopped,bundle,com.adobe.flashbuilder.project.multiplatform.ui,4.7.0.349722,"com.adobe.flashbuilder.project.multiplatform.ui",1474281868729
stopped,bundle,com.adobe.flexbuilder.ajaxbridge,4.7.0.349722,"com.adobe.flexbuilder.ajaxbridge",1474281868730
stopped,bundle,com.adobe.flexbuilder.dcrad,4.7.0.349722,"com.adobe.flexbuilder.dcrad",1474281868734
stopped,bundle,com.adobe.flexbuilder.mxml.editor,4.7.0.349722,"com.adobe.flexbuilder.mxml.editor",1474281868734
stopped,bundle,com.adobe.flexbuilder.css.editor,4.7.0.349722,"com.adobe.flexbuilder.css.editor",1474281868735
stopped,bundle,com.adobe.flexbuilder.exportimport,4.7.0.349722,"com.adobe.flexbuilder.exportimport",1474281868735
stopped,bundle,com.adobe.flexbuilder.flashbridge,4.7.0.349722,"com.adobe.flexbuilder.flashbridge",1474281868735
stopped,bundle,com.adobe.flexbuilder.flexunit,4.7.0.349722,"com.adobe.flexbuilder.flexunit",1474281868735
stopped,bundle,com.adobe.flexbuilder.as.editor,4.7.0.349722,"com.adobe.flexbuilder.as.editor",1474281868735
stopped,bundle,com.adobe.flexbuilder.importartwork,4.7.0.349722,"com.adobe.flexbuilder.importartwork",1474281868735
stopped,bundle,com.adobe.flexbuilder.tengine,4.7.0.349722,"com.adobe.flexbuilder.tengine",1474281868797
stopped,bundle,com.adobe.flexbuilder.editorcore,4.7.0.349722,"com.adobe.flexbuilder.editorcore",1474281868798
stopped,bundle,com.adobe.flexbuilder.debug,4.7.0.349722,"com.adobe.flexbuilder.debug",1474281868798
stopped,bundle,com.adobe.flash.profiler,4.7.0.349722,"com.adobe.flash.profiler",1474281868798
stopped,bundle,com.adobe.flashbuilder.launching.multiplatform.ui,4.7.0.349722,"com.adobe.flashbuilder.launching.multiplatform.ui",1474281868798
stopped,bundle,com.adobe.flexbuilder.launching.ui,4.7.0.349722,"com.adobe.flexbuilder.launching.ui",1474281868798
stopped,bundle,com.adobe.flexbuilder.project.ui,4.7.0.349722,"com.adobe.flexbuilder.project.ui",1474281868798
stopped,bundle,com.adobe.flexbuilder.monitors.network,4.7.0.349722,"com.adobe.flexbuilder.monitors.network",1474281868798
stopped,bundle,com.adobe.flexbuilder.ui,4.7.0.349722,"com.adobe.flexbuilder.ui",1474281868798
stopped,bundle,org.eclipse.help.ui,4.0.200.v20160510-0758,"org.eclipse.help.ui",1474281868798
stopped,bundle,org.eclipse.help.webapp,3.8.0.v20160504-0839,"org.eclipse.help.webapp",1474281868798
stopped,bundle,org.zeroturnaround.eclipse.embedder,6.5.0.RELEASE,"org.zeroturnaround.eclipse.embedder",1474281868798
stopped,bundle,org.zeroturnaround.eclipse.wtp.websphere,6.5.0.RELEASE,"org.zeroturnaround.eclipse.wtp.websphere",1474281868798
stopped,bundle,org.zeroturnaround.eclipse.wtp,6.5.0.RELEASE,"org.zeroturnaround.eclipse.wtp",1474281868798
stopped,bundle,org.zeroturnaround.eclipse,6.5.0.RELEASE,"org.zeroturnaround.eclipse",1474281868798
stopped,bundle,com.zeroturnaround.eclipse.optimizer.plugin,1.0.11,"com.zeroturnaround.eclipse.optimizer.plugin",1474281868798
stopped,bundle,org.eclipse.epp.mpc.ui,1.1.1.I20110907-0947,"org.eclipse.epp.mpc.ui",1474281868798
stopped,bundle,org.eclipse.ui.intro.universal,3.3.0.v20160519-1604,"org.eclipse.ui.intro.universal",1474281868798
stopped,bundle,org.eclipse.ui.intro.quicklinks,1.0.0.v20160515-0255,"org.eclipse.ui.intro.quicklinks",1474281868798
stopped,bundle,org.eclipse.wtp.epp.package.jee.intro,1.3.0.v201006142040,"org.eclipse.wtp.epp.package.jee.intro",1474281868798
stopped,bundle,com.adobe.flexide.exportimport,4.7.0.349722,"com.adobe.flexide.exportimport",1474281868799
stopped,bundle,com.adobe.flexide.fonts,4.7.0.349722,"com.adobe.flexide.fonts",1474281868843
stopped,bundle,com.adobe.flexide.designitems,4.7.0.349722,"com.adobe.flexide.designitems",1474281868898
stopped,bundle,com.adobe.flexide.multiplatform.ios,4.7.0.349722,"com.adobe.flexide.multiplatform.ios",1474281868898
stopped,bundle,com.adobe.flexide.refactoring.core,4.7.0.349722,"com.adobe.flexide.refactoring.core",1474281868898
stopped,bundle,com.adobe.flexide.mxml.core,4.7.0.349722,"com.adobe.flexide.mxml.core",1474281868898
stopped,bundle,com.adobe.flexide.css.core,4.7.0.349722,"com.adobe.flexide.css.core",1474281868898
stopped,bundle,com.adobe.flexide.as.core,4.7.0.349722,"com.adobe.flexide.as.core",1474281868898
stopped,bundle,com.adobe.flexide.externaleditors,4.7.0.349722,"com.adobe.flexide.externaleditors",1474281868919
stopped,bundle,com.adobe.flexide.editorcore,4.7.0.349722,"com.adobe.flexide.editorcore",1474281868919
stopped,bundle,com.adobe.flexbuilder.mxmlmodel,4.7.0.349722,"com.adobe.flexbuilder.mxmlmodel",1474281868919
stopped,bundle,com.adobe.flashbuilder.launching.multiplatform.contributor,4.7.0.349722,"com.adobe.flashbuilder.launching.multiplatform.contributor",1474281868919
stopped,bundle,com.adobe.flashbuilder.launching.win8,4.7.0.349722,"com.adobe.flashbuilder.launching.win8",1474281868919
stopped,bundle,com.adobe.flexbuilder.multisdk,4.7.0.349722,"com.adobe.flexbuilder.multisdk",1474281868919
stopped,bundle,com.adobe.flexide.codemodel.bridge,4.7.0.349722,"com.adobe.flexide.codemodel.bridge",1474281868919
stopped,bundle,com.adobe.flexide.multiplatform.android,4.7.0.349722,"com.adobe.flexide.multiplatform.android",1474281868919
stopped,bundle,com.adobe.flexide.launching.multiplatform,4.7.0.349722,"com.adobe.flexide.launching.multiplatform",1474281868919
stopped,bundle,com.adobe.flexide.launching,4.7.0.349722,"com.adobe.flexide.launching",1474281868919
stopped,bundle,com.adobe.flexide.project.multiplatform,4.7.0.349722,"com.adobe.flexide.project.multiplatform",1474281868919
stopped,bundle,com.adobe.flexbuilder.project,4.7.0.349722,"com.adobe.flexbuilder.project",1474281868919
stopped,bundle,com.adobe.flexbuilder.editors.derived,4.7.0.349722,"com.adobe.flexbuilder.editors.derived",1474281868919
stopped,bundle,org.eclipse.ui.intro,3.5.0.v20160509-1548,"org.eclipse.ui.intro",1474281868919
stopped,bundle,org.eclipse.help.base,4.1.0.v20160606-1100,"org.eclipse.help.base",1474281868920
stopped,bundle,org.eclipse.jst.ws.axis.creation.ui,1.0.850.v201505131719,"org.eclipse.jst.ws.axis.creation.ui",1474281868920
stopped,bundle,org.eclipse.jst.ws.axis.consumption.ui,1.0.800.v201505131719,"org.eclipse.jst.ws.axis.consumption.ui",1474281868920
stopped,bundle,org.eclipse.jst.ws.axis2.creation.ui,1.0.200.v201309242118,"org.eclipse.jst.ws.axis2.creation.ui",1474281868920
stopped,bundle,org.eclipse.jst.ws.axis2.consumption.ui,1.0.200.v201309242118,"org.eclipse.jst.ws.axis2.consumption.ui",1474281868920
stopped,bundle,org.eclipse.jst.ws.axis2.creation.core,1.0.200.v201309242118,"org.eclipse.jst.ws.axis2.creation.core",1474281868920
stopped,bundle,org.eclipse.jst.ws.axis2.consumption.core,1.0.200.v201309242118,"org.eclipse.jst.ws.axis2.consumption.core",1474281868921
stopped,bundle,org.eclipse.jst.ws.cxf.creation.ui,1.0.300.v201403242125,"org.eclipse.jst.ws.cxf.creation.ui",1474281868921
stopped,bundle,org.eclipse.jst.ws.creation.ui,1.0.900.v201503111711,"org.eclipse.jst.ws.creation.ui",1474281868921
stopped,bundle,org.eclipse.jst.ws.cxf.consumption.ui,1.0.300.v201309232152,"org.eclipse.jst.ws.cxf.consumption.ui",1474281868921
stopped,bundle,org.eclipse.jst.ws.consumption.ui,1.1.800.v201504152025,"org.eclipse.jst.ws.consumption.ui",1474281868922
stopped,bundle,org.eclipse.jst.ws.axis2.ui,1.0.400.v201309242118,"org.eclipse.jst.ws.axis2.ui",1474281868922
stopped,bundle,org.eclipse.jst.ws.uddiregistry,1.0.600.v201505131719,"org.eclipse.jst.ws.uddiregistry",1474281868922
stopped,bundle,org.eclipse.jst.ws.ui,1.0.500.v201505131719,"org.eclipse.jst.ws.ui",1474281868922
stopped,bundle,org.eclipse.wst.ws.explorer,1.0.900.v201603171951,"org.eclipse.wst.ws.explorer",1474281868922
stopped,bundle,com.adobe.flashbuilder.http.JettyService,4.7.0.349722,"com.adobe.flashbuilder.http.JettyService",1474281868923
stopped,bundle,org.eclipse.equinox.http.jetty,3.3.0.v20160324-1850,"org.eclipse.equinox.http.jetty",1474281868924
stopped,bundle,org.eclipse.wst.server.preview,1.1.400.v201606081655,"org.eclipse.wst.server.preview",1474281868924
stopped,bundle,org.eclipse.jgit.archive,4.4.0.201606070830-r,"org.eclipse.jgit.archive",1474281868925
stopped,bundle,org.eclipse.jgit,4.4.0.201606070830-r,"org.eclipse.jgit",1474281868925
